Primary Name	Arrival_Date	PIC tier	Ammonia (NH3) as Nitrogen (N)	Barometric pressure	Dissolved Oxygen	Dissolved Oxygen Percent Saturation	Fecal Coliform	Flow	Nitrate as N	Nitrite as N	pH	Phosphate as P	Precipitation	Precipitation (24 hour)	Salinity	Silicate as Si	Specific Conductivity (at 25 deg C)	Stream/River Stage	"Temperature, water"	Total Persulfate Nitrogen	Total Persulfate Phosphorus	Turbidity
Johnson 0.0	9/11/2023	1	7.9	30.01	10.2	97	24		314.67	1.5	8	65			0.2	"8,624.08"	345	0.25	13.2			1
Johnson 0.0	10/9/2023	1		29.51	10.3	97	44				8				0.1		281	0.38	11.8			1
Johnson 0.0	11/13/2023	1	22.9	29.98	11.4	95	24		308.9	1.55	8	73.79			0.2	"9,636.46"	327	0.38	7.2			0
Johnson 0.0	12/11/2023	1		30.21	12	97	20				8				0.2		304	0.68	6.6			4
Johnson 0.0	1/9/2024	1		29.43	12.5	100	120				7.9				0.1		217	0.9	5			152
Johnson 0.0	2/22/2024	1		30.22	12.5	100	28				8.2				0.1		255	0.56	6.3			7
Johnson 0.0	4/4/2024	1		29.81	12.4	100	48				8.2				0.1		289	0.41	6.2			3
Johnson 0.0	8/21/2024	1		30.08	10.2	98	8				8.1				0.1		204	0.46	14			1
Johnson 0.0	11/13/2024	1		29.49	10.7	93	8				8.1				0.2		319	0.46	8.6			0
Lotzgesell 0.1	5/12/2015	1	25.6				58		"1,184.30"	8.9		12.5			0.1	"7,402.30"		-1.53	18.5	"2,097.40"	46.8	
Lotzgesell 0.1	6/11/2015	1	36.7				28		"1,629.70"	14.9		15.9			0.1	"9,760.80"		-1.38	17.8	"2,097.40"	48	
Lotzgesell 0.1	7/7/2015	1	29.7				64		"1,458.10"	23.5		11.5			0.1	"8,192.10"		-1.7	13.6	"2,459.80"	50.2	
Lotzgesell 0.1	8/13/2015	1	47.8				98		"1,489.40"	28.1		17.7			0.1	"10,529.70"		-1.65	20.1	"2,583.90"	54.3	
Lotzgesell 0.1	9/10/2015	1	16.5	30.1	8.4		52		"1,724.90"	4.7	7.7	8			0.1	"10,945.30"	283	-1.33	12.8	"2,672.20"	40.2	12
Lotzgesell 0.1	10/8/2015	1	32.6	30.07	7.9		184		"1,158.30"	22.6	7.5	29.1			0.1	"8,484.80"	290	-1.22	12.6	"2,151.00"	78.1	13
Lotzgesell 0.1	11/23/2015	1	30.1	29.8	9		6		"1,383.50"	9.2	7.5	14.1			0.1	"10,582.00"	287	-0.94	7.2	"2,429.20"	31.3	4
Lotzgesell 0.1	12/17/2015	1	28.7	29.62	9.5		58		"1,306.90"	7.8	8.1	13.9			0.1	"9,875.50"	284	-0.6	7	"2,344.50"	37.2	5
Lotzgesell 0.1	1/25/2016	1	27.1				34		"1,692.25"	7.96		13.32			0.1	"8,095.49"	277	-0.85	7.5	"2,745.36"	48.31	
Lotzgesell 0.1	2/17/2016	1	29.1	29.3	9.6		34		"1,880.95"	4.87	7.1	19.53			0.1	"8,269.60"	292	-0.5	9.5	"3,488.99"	49.55	10
Lotzgesell 0.1	3/15/2016	1	22.5	30.18	10.6		6		"1,939.93"	4.07	7.2	10.4			0.1	"10,340.19"	292	-0.99	8.5	"3,392.60"	34.07	6
Lotzgesell 0.1	4/11/2016	1		30.11	10.3		44		"2,000.33"	14.82	7.7				0.1	"7,894.36"	283	-1.17	11.5	"3,349.00"	24.16	9
Lotzgesell 0.1	5/17/2016	1	15.4	30.26	9.8		64		"2,371.04"	6.66	7.7	10.84			0.1	"8,185.58"	283	-1.3	11.7	"2,869.62"	58.07	9
Lotzgesell 0.1	6/21/2016	1	15.1	30.3	9		62		"2,161.56"	5.04	7.6	12.08			0.1	"8,280.56"	281	-1.2	12.2	"3,247.90"	31.9	9
Lotzgesell 0.1	7/19/2016	1	18.5	30.08	8.7		104		"2,236.09"	6.09	7.6	9.87			0.1	"8,569.55"	285	-1.18	13.4	"3,083.94"	30.66	9
Lotzgesell 0.1	8/15/2016	1	17.4	30.06	8.9		38		"2,059.44"	5.49	7.7	11.4			0.1	"8,323.15"	284	-1.59	13.7	"2,480.11"	28.49	9
Lotzgesell 0.1	9/20/2016	1	15.6	30.12	9.2		36		"2,142.64"	3.92	7.7	10.82			0.1	"8,679.99"	285	-1.33	11.9	"2,587.24"	33.45	9
Lotzgesell 0.1	10/18/2016	1	27.3	30	7.9	71	14		"1,425.60"	18.46	7.4	25.07			0.1	"8,752.39"	293	-1.1	10.7	"2,472.41"	52.96	3
Lotzgesell 0.1	11/14/2016	1	12.3	30.03	7.9	71	28		"1,314.85"	7.01	7.4	12.15			0.1	"8,858.96"	288	-1.02	10.9	"2,970.86"	44.29	4
Lotzgesell 0.1	12/13/2016	1	33.6	30.31	9.9	78	6		"1,400.69"	8.24	7.7	10.5			0.1	"8,226.20"	283	-1.06	5.6	"2,062.56"	39.02	4
Lotzgesell 0.1	1/9/2017	1	201.4	29.6	10.2	81	42		"1,487.88"	20.34	7.4	10.5			0.1	"8,024.16"	285	-1.24	5.4	"2,855.87"	63.18	7
Lotzgesell 0.1	2/14/2017	1	14.8	29.88	10.7	88	40		"1,612.17"	2.65	7.6	11.11			0.1	"15,909.65"	280	-1.05	6.9	"2,393.97"	61.01	14
Lotzgesell 0.1	3/14/2017	1	27.3	29.74	10.3	92	28		"1,472.09"	4.03	7.6	13.03			0.1	"7,671.27"	286	-0.88	9.9	"2,319.87"	59.88	5
Lotzgesell 0.1	4/17/2017	1	12.3	29.76	10.8	100	28		"1,480.52"	2.91	7.9	9.3			0.1	"8,339.33"	280	-1.16	11.8	"3,103.36"	49.86	5
Lotzgesell 0.1	5/9/2017	1	13.7	30.01	10.2	94	8		"1,650.23"	3.09	7.7	10.16			0.1	"9,485.09"	275	-1.28	11.8	"2,101.32"	45.22	6
Lotzgesell 0.1	6/13/2017	1	27.3	30.09	9.7	90	70		"1,667.28"	3.95	7.9	11.69			0.1	"7,945.81"	271	-1.49	12.3	"2,169.65"	70.91	11
Lotzgesell 0.1	7/18/2017	1	16.3	30.01	9.4	89	32		"1,883.70"	3.98	7.7	10.5			0.1	"9,843.47"	275	-1.33	13.1	"3,094.10"	52.65	9
Lotzgesell 0.1	8/14/2017	1	4.9	29.98	9.3	88	28		"1,884.30"	3.79	7.8	8.45			0.1	"8,405.90"	282	-1.35	12.8	"2,181.33"	59.15	12
Lotzgesell 0.1	9/19/2017	1	13.6	29.71	9.6	89	68		"1,854.14"	3.49	7.7	8.96			0.1	"8,643.75"	280	-1.35	11.5	"2,250.07"	47.62	11
Lotzgesell 0.1	10/10/2017	1	12.6	29.85	9.9	89	4		"1,595.32"	3.04	7.9	7.65			0.1	"8,614.04"	277	-1.47	10.4	"2,058.83"	49.92	10
Lotzgesell 0.1	11/13/2017	1	16.6	29.45	8	70	30		823.81	4.78		15.38			0.1	"7,309.12"	291	-1.05	9	"1,749.86"	61.63	5
Lotzgesell 0.1	12/12/2017	1	24.5	30.41	9.5	77	2		"1,272.31"	6.22		12.25			0.1	"8,317.80"	276	-1.18	6.8	"1,642.79"	47.69	7
Lotzgesell 0.1	1/8/2018	1	23	29.69	8.6	73	2		"1,240.72"	6.3		15.19			0.1	"8,494.02"	281	-0.95	8	"1,944.95"	38.38	3
Lotzgesell 0.1	2/13/2018	1	54.3	30.18	11	90	16		"1,646.42"	3.07	7.7	11.53			0.1	"8,072.59"	279	-1.03	6.7	"2,334.57"	58.66	5
Lotzgesell 0.1	3/13/2018	1	24.6	29.73	10.1	88	20		"1,772.24"	3.74	7.8	9.3			0.1	"7,773.48"	282	-1.05	9.1	"2,003.15"	30.97	4
Lotzgesell 0.1	4/16/2018	1	10	29.62	10.4	92	14		"1,584.69"	2.94	7.6	7.94			0.1	"6,841.09"	293	-0.66	9.4	"2,460.85"	26.26	3
Lotzgesell 0.1	5/15/2018	1	27.8	29.92	9.8	91	38		"1,825.89"	3.89	7.8	7.95			0.1	"7,602.55"	280	-1.3	12.1	"2,563.46"	39.05	8
Lotzgesell 0.1	6/12/2018	1	12.2	30.04	10	90	404		"1,854.54"	4.08	7.7	9.96			0.1	"7,837.22"	279	-1.33	11	"2,193.02"	41.37	8
Lotzgesell 0.1	7/10/2018	1	14.2	30.26	9.5	90	36		"1,887.52"	4.79	8	9.66			0.1	"8,188.72"	280	-1.44	13	"2,441.96"	33.16	8
Lotzgesell 0.1	8/13/2018	1	7.7	30.06	9.4	89	168		"1,920.74"	4.57	7.7	7.07			0.1	"8,446.39"	282	-1.3	12.9	"2,594.95"	32.05	7
Lotzgesell 0.1	9/11/2018	1	7.4	29.89	9.3	87	102		"1,760.55"	3.97	7.8	8.02			0.1	"8,464.13"	283	-1.23	12.5	"2,245.11"	32.83	7
Lotzgesell 0.1	10/9/2018	1	9.5	29.95	8.9	82	26		"1,467.01"	4.45	7.6	20.29			0.1	"8,722.31"	290	-1.25	11.4	"1,993.35"	42.3	5
Lotzgesell 0.1	11/13/2018	1	8.1	30.28	9.8	82	2		"1,440.42"	3.45	7.6	7.44			0.1	"8,514.81"	284	-1.17	7.9	"1,841.78"	27.56	3
Lotzgesell 0.1	12/11/2018	1	26.1	29.52	9.2	78	16		"1,252.07"	7.07		10.42			0.1	"8,409.72"	272	-1.1	7.6	"1,780.29"	64.78	8
Lotzgesell 0.1	1/7/2019	1	14.4	30.07	9.9	82	40		"1,328.28"	4.61	7.6	11.04			0.1	"8,245.73"	282	-0.88	7.3	"1,916.53"	51.7	6
Lotzgesell 0.1	2/26/2019	1	13.6	30.14	11.1	90	2		"1,568.97"	3.14		10.37			0.1	"8,080.88"	284	-0.81	6.8	"2,130.51"	39.02	4
Lotzgesell 0.1	3/12/2019	1	11.5	29.84	11	94	18		"1,559.92"	2.99	7.9	17.73			0.1	"8,027.87"	207	-1.14	8.3	"2,012.94"	38.71	3
Lotzgesell 0.1	4/15/2019	1	20	29.74	11	98	80		"1,443.99"	3.89	7.8	13.31			0.1	"7,807.93"	289		10.1	"2,214.39"	54.51	5
Lotzgesell 0.1	5/14/2019	1	12.3	29.87	10.2	93	184		"1,709.62"	3.85	7.7	9.09			0.1	"8,022.68"	281	-1.43	11	"2,296.40"	36.54	5
Lotzgesell 0.1	6/11/2019	1	14.9	30.2	9.5	89	284		"1,561.84"	5.21	7.8	9.4			0.1	"7,880.02"	272	-1.35	12.7	"1,995.80"	31.28	6
Lotzgesell 0.1	7/9/2019	1	15.9	29.93	9.2	86	202		"1,631.56"	6.83	7.9	11.88			0.1	"8,396.05"	276	-1.05	12.5	"2,054.34"	33.46	3
Lotzgesell 0.1	8/12/2019	1	22.1	30.08	9.2	87	162		"1,744.64"	6.71	7.7	11.96			0.1	"8,421.16"	281	-0.81	13.3	"2,088.36"	29.73	2
Lotzgesell 0.1	9/10/2019	1	13.3	29.9	9.2	87	224		"1,781.14"	4.39	7.6	11.96			0.1	"8,852.65"	285	-0.48	13.1	"1,796.27"	40.88	5
Lotzgesell 0.1	10/8/2019	1		29.89	9.5	86	608				7.5				0.1		278	-0.67	10.5			4
Lotzgesell 0.1	11/12/2019	1	15.6	30.07	8.1	71	138		"1,016.51"	7.99	7.4	14.33			0.1	"8,850.49"	282	-0.7	9.7	"1,272.87"	46.59	5
Lotzgesell 0.1	12/10/2019	1	20.1	30.06	8.8	74	44		"1,104.78"	5.95	7.7	11.47			0.1	"8,058.26"	284	-0.61	8.3	"1,982.02"	35	4
Lotzgesell 0.1	1/21/2020	1	14	29.52	9.6	81	4		"1,285.85"	4.55	7.5	11.15			0.1	"8,238.46"	284	0	7.7	"1,825.72"	32.69	3
Lotzgesell 0.1	2/11/2020	1		30.18	10.2	87	4				7.5				0.1		284		8.8			5
Lotzgesell 0.1	3/10/2020	1	9.5	30.11	11	92	16		"1,910.77"	3.11	7.7	9.67			0.1	"8,272.46"	291	-0.55	7.8	"2,483.97"	25.7	2
Lotzgesell 0.1	4/12/2020	1		30.21	10.7	96	32				8				0.1		290	-0.8	11.1			4
Lotzgesell 0.1	5/12/2020	1		29.55	9.4	87	58				7.6							-0.9				10
Lotzgesell 0.1	6/15/2020	1	11.2	29.81	9.4	88	108		"1,954.04"	3.79		10.77			1.1	"8,369.11"	282	-0.7	11.7	"2,286.08"	36.23	11
Lotzgesell 0.1	7/14/2020	1	12.8	30.11	9.3	88	104		"1,980.74"	5.33		10.83			0.1	"8,479.60"	283	-0.8	13.2	"2,342.20"	35.31	7
Lotzgesell 0.1	8/12/2020	1		30	9.3	87	204								0.1		285	-0.78	12.7			4
Lotzgesell 0.1	9/28/2020	1		30.23	9.2	85	336				7.7				0.2		305	-0.45	12.1			6
Lotzgesell 0.1	10/12/2020	1	6.1	30.17	9.1	83	348		"1,727.55"	4.09	7.6	8.76			0.1	"8,677.08"	288	-0.3	11.5			4
Lotzgesell 0.1	11/16/2020	1	248.3	29.71	9	76	999		"1,482.68"	8.19	7.9	39.35			0.1	"7,673.07"	299	-6.95	7.9			35
Lotzgesell 0.1	12/7/2020	1		30.11	9.9	85	30				7.8				0.1		287	-0.3	8.6			8
Lotzgesell 0.1	1/11/2021	1		29.83	10.6	87	52				7.7				0.1		287	-7.2	7			10
Lotzgesell 0.1	2/9/2021	1		30.13	10.7	89	34				7.7				0.1		288	0.4	7.5			6
Lotzgesell 0.1	3/8/2021	1	12.1	29.8	10.8	94	4		"1,648.83"	2.85	7.7	10.28			0.1	"6,457.02"	289	-0.6	9	"2,102.40"	31.1	5
Lotzgesell 0.1	4/19/2021	1		30.15	10.5	99	56				7.8				0.1		287	-0.9	13			8
Lotzgesell 0.1	5/10/2021	1	8.4	30.2	10.4	98	94		"1,828.56"	3.22	7.8	6.5			0.1	"6,515.17"	284	-1.18	12.9	"2,005.77"	23.69	7
Lotzgesell 0.1	6/14/2021	1		29.93	9.7	90	104				7.6				0.1		286	-0.78	12			7
Lotzgesell 0.1	7/12/2021	1	9.2	30	9.5	91	156		"1,883.34"	4.66	7.7	9.45			0.1	"7,403.73"	284	-1.15	13.2	"1,977.29"	30.24	6
Lotzgesell 0.1	8/9/2021	1		30.06	9.3	48	430								0.1		284	-1.33	13.6			5
Lotzgesell 0.1	9/13/2021	1	10.4	30.14	9.5	88	126		"1,776.87"	3.95	7.6	9.55			0.1	"7,097.62"	284	-1.3	12.1	"2,039.56"	43.55	5
Lotzgesell 0.1	10/11/2021	1		30.22	10	88	280				7.7				0.1		289	-1.33	9.8			5
Lotzgesell 0.1	11/8/2021	1	7	29.83	9.9	85	16		"1,510.87"	3.17	7.9	12.06			0.1	"7,530.15"	284	-1.1	8.3	"1,745.17"	32.03	4
Lotzgesell 0.1	12/13/2021	1		29.32	9.6	81	14				7.7				0.1		284	-0.28	6.9			5
Lotzgesell 0.1	1/10/2022	1	15.2	30.15	10.4	84	40		"1,545.24"	4.91	7.9	12.91			0.1	"6,588.82"	283	-0.55	6.6	"1,872.88"	34.5	6
Lotzgesell 0.1	2/14/2022	1		29.8	10.4	89	46				8				0.1		286	-1.2	8.3			5
Lotzgesell 0.1	3/14/2022	1	7.9	29.91	10.7	94	2		"1,943.44"	2.84		8.95			0.1	"7,037.73"	289	-0.91	9.8	"2,223.77"	30.92	5
Lotzgesell 0.1	4/26/2022	1		29.93	10.8	97	18				8				0.1		283	-1.1	10.6			5
Lotzgesell 0.1	5/9/2022	1	6.1	29.84	10.8	97	110		"1,988.70"	3.09	7.9	8.37			0.1	"6,939.18"	282	-1.2	10.7	"2,289.96"	28.43	6
Lotzgesell 0.1	6/13/2022	1		29.97	9.8	91	222				7.8				0.1		280	-4.2	11.8			7
Lotzgesell 0.1	7/12/2022	1	12.7	29.88	9.2	87	188		"2,116.45"	4.79	7.8	9.04			0.1	"7,022.50"	283	-1.18	12.9	"2,316.82"	39.22	8
Lotzgesell 0.1	8/8/2022	1		29.89	9.3	88	210				7.9				0.1		221	-12.17	12.9			7
Lotzgesell 0.1	9/12/2022	1	14.1	29.92	9.3	88	80		"2,165.57"	4.08	7.8	7.87			0.1	"6,811.13"	222	-1.1	12.9	"2,279.59"	36.31	5
Lotzgesell 0.1	10/10/2022	1		29.95	9.8	89	264				7.8				0.1		293	-1.35	11			5
Lotzgesell 0.1	11/14/2022	1	7	30.34	8.8	74	20		"1,510.87"	3.17	7.5	12.06			0.1	"7,530.15"	293	-0.8	8.4	"1,745.17"	32.03	2
Lotzgesell 0.1	12/5/2022	1		29.95	9.8	80	4				7.9				0.1		288	-0.8	6.6			2
Lotzgesell 0.1	1/9/2023	1	14.1	29.27	9.6	83	8		"1,531.55"	4.31	7.7	11.98			0.1	"7,330.32"	284	-1.05	7.9	"2,187.84"	46.73	2
Lotzgesell 0.1	2/13/2023	1		29.72	10.5	88	2				7.8				0.1		281	-1.52	7.5			5
Lotzgesell 0.1	3/13/2023	1	10.1	29.62	10.3	88	12		"1,496.71"	2.38	7.6	9.67			0.1	"6,328.65"	282	-1.23	8.1	"1,793.11"	37.98	4
Lotzgesell 0.1	4/10/2023	1		29.97	10.5	92	94				7.8				0.1		287		9.6			3
Lotzgesell 0.1	5/15/2023	1	19.4	29.88	9.6	93	136		"1,449.88"	4.29	7.7	8.76			0.1	"6,663.74"	273	-1.22	13.3	"1,788.07"	37.39	4
Lotzgesell 0.1	6/12/2023	1		29.91	9.6	90	44				7.7				0.1		279	-0.8	12.4			3
Lotzgesell 0.1	7/10/2023	1		29.98	9.6	89	161				7.7				0.1		285	-0.9	11.8			4
Lotzgesell 0.1	8/14/2023	1		29.97	9.1	87	640				7.6				0.1		294	-0.8	13.4			6
Lotzgesell 0.1	9/11/2023	1	12.9	29.99	9.3	88	4		"1,881.08"	3.41	7.6	8.52			0.1	"7,369.66"	295	-1.1	12.8			5
Lotzgesell 0.1	10/9/2023	1		29.53	9.2	85	628				7.7				0.1		290	-0.95	11.6			4
Lotzgesell 0.1	11/13/2023	1	16.4	30	9.4	83	80		"1,509.41"	2.23	7.6	11.52			0.1	"7,329.38"	290	-0.8	9.4			2
Lotzgesell 0.1	12/11/2023	1		30.15	6.5	78	36				7.6				0.2		292	-0.65	9			
Lotzgesell 0.1	1/9/2024	1		29.46	8.8	75	788				7.7				0.2		308	-0.4	7.4			14
Lotzgesell 0.1	2/22/2024	1		30.26	9.9	86	20				7.7				0.1		283	-0.95	9.4			7
Lotzgesell 0.1	3/12/2024	1		29.76	10.2	88	20				7.7				0.1		200	-1.3	8.2			5
Lotzgesell 0.1	4/2/2024	1		30.08	9.6	86	104				7.6				0.1		282	-1.15	10.6			7
Lotzgesell 0.1	5/14/2024	1		30.15	9.9	90	66				7.6				0.1		278	-1.3	11.6			5
Lotzgesell 0.1	6/11/2024	1		29.93	9.7	90	190				7.9				0.1		277	-1.1	12.1			6
Lotzgesell 0.1	7/9/2024	1		29.8	9.2	89	232				7.6				0.1		279	-1.2	13.6			8
Lotzgesell 0.1	8/13/2024	1		30.07	9.3	89	208				7.6				0.1		280	-1.35	12.7			5
Lotzgesell 0.1	9/17/2024	1		29.86	9.5	88	74				7.6				0.1		282	-1.2	11.7			4
Lotzgesell 0.1	10/8/2024	1		29.97	9.6	88	22				7.4				0.1		283	-1.2	11.5			3
Lotzgesell 0.1	11/12/2024	1		29.93	9.7	82	32				7.7				0.1		289	-0.85	9.7			2
Lotzgesell 0.1	12/10/2024	1		30.41	10.2	85	12				7.3				0.1		280	-0.83	8			6
Matriotti 0.3a	5/12/2015	1	40.2				179		941.7	9.1		18.9			0.1	"7,244.65"		-8.5	16.4	"1,989.60"	48.8	
Matriotti 0.3a	6/11/2015	1	59.7				46		"1,506.00"	13.5		25.6			0.1	"9,042.05"		-8.58	16.9	"1,989.60"	52.35	
Matriotti 0.3a	7/7/2015	1	31.8				35		"1,350.75"	21.6		19.15			0.1	"8,152.90"		-8.7	13.9	"2,360.90"	49.4	
Matriotti 0.3a	8/13/2015	1	291.6				389		"1,346.85"	33.6		41.3			0.1	"10,618.60"		-8.73	19.4	"2,740.35"	76.05	
Matriotti 0.3a	9/10/2015	1	18.6	30.1	8.6		113		"1,553.95"	5.9	7.8	13.45			0.1	"11,142.95"	301	-8.55	13.3	"2,517.70"	43.1	9
Matriotti 0.3a	10/8/2015	1	53.4	30.07	8.3		219		"1,208.00"	18.35	7.6	32.7			0.2	"8,725.00"	309	-8.64	12.6	"2,157.55"	88.8	8
Matriotti 0.3a	11/23/2015	1	36.4	29.8	9.7		18		"1,402.30"	8.45	7.6	22.15			0.2	"11,161.85"	310	-8.22	6.9	"2,499.50"	42.95	4
Matriotti 0.3a	12/17/2015	1	19.7	29.62	10.7		105		"1,064.50"	5.5	7.8	29.65			0.1	"10,330.15"	263	-7.8	6.1	"2,205.35"	63.2	9
Matriotti 0.3a	1/25/2016	1	23.9				75		"1,204.39"	6.33		39.54			0.1	"8,657.75"	269	-8	6.9	"2,574.24"	76.49	
Matriotti 0.3a	2/17/2016	1	25.1	29.29	10.4		187		"1,202.90"	6.44	7.2	41.16			0.1	"8,478.65"	266	-7.6	8.6	"2,676.29"	106.66	15
Matriotti 0.3a	3/15/2016	1	21.7	30.19	11.3		54		"1,195.00"	4.21	7.3	26			0.1	"10,615.93"	279	-7.97	7.6	"1,650.95"	63.27	12
Matriotti 0.3a	4/11/2016	1	74.9	30.11	10.4		185		"1,949.29"	5.7	7.9	25.31			0.2	"8,315.39"	315	-8.44	11.7	"2,724.31"	36.08	8
Matriotti 0.3a	5/2/2016	1					31											-8.46				
Matriotti 0.3a	5/17/2016	1	35	30.25	10.1		91		"2,072.49"	5.51	7.9	23.98			0.1	"8,020.29"	291	-8.39	12	"2,104.25"	43	8
Matriotti 0.3a	6/21/2016	1	190.8	30.3	9.4		325		"1,930.06"	6.04	7.7	31.7			0.1	"8,480.79"	293	-8.1	12.5	"3,334.30"	56.16	6
Matriotti 0.3a	7/19/2016	1	130.6	30.08	9.2		320		"1,903.77"	5.62	7.7	25.6			0.1	"8,293.89"	287	-8.67	14.5	"2,849.42"	44.18	5
Matriotti 0.3a	8/15/2016	1	207.6	30.06	9.1		361		"1,604.05"	5.9	7.9	35.4			0.1	"8,030.23"	284	-8.68	14.9	"2,585.87"	56.88	6
Matriotti 0.3a	9/20/2016	1	62.9	30.12	9.6		39		"2,040.62"	4.04	7.8	20.44			0.2	"8,913.00"	302	-8.6	12.3	"2,870.11"	42.03	7
Matriotti 0.3a	10/18/2016	1	59.2	30	8.5	77	38		"1,400.87"	16.59	7.5	29.07			0.2	"9,183.70"	305	-8.44	10.8	"2,451.10"	55.74	3
Matriotti 0.3a	11/14/2016	1	133.7	30.03	8.4	76	52		"1,239.24"	7.21	7.5	16.7			0.2	"9,129.38"	306	-8.34	10.9	"3,077.94"	51.87	4
Matriotti 0.3a	12/13/2016	1	42.6	30.31	11	86	19		"1,395.83"	7.15	7.8	15.37			0.2	"8,799.69"	313	-6.43	5.1	"2,053.95"	46.14	4
Matriotti 0.3a	1/9/2017	1	180.4	29.58	11	87	28		"1,490.47"	17.35	7.5	15.92			0.2	"8,564.17"	314	-8.43	4.9	"2,398.13"	72.88	8
Matriotti 0.3a	2/14/2017	1	25.5	29.87	12	94	53		"1,329.29"	3.49	7.8	21.2			0.1	"16,208.16"	279	-8.13	4.9	"2,089.01"	69.54	10
Matriotti 0.3a	3/14/2017	1	22.9	29.75	11.2	99	155		941.86	4.44	7.7	20.47			0.1	"7,465.17"	274	-7.96	9	"2,010.18"	106.26	7
Matriotti 0.3a	4/17/2017	1	39.9	29.76	11.4	105	196		876.29	3.35	8	22.23			0.1	"8,019.01"	282	-8.3	11.3	"2,031.82"	66.76	4
Matriotti 0.3a	5/9/2017	1	42.9	30.01	10.5	97	49		"1,253.28"	4.69	7.9	25.11			0.1	"9,023.15"	282	-8.56	11.9	"1,851.84"	62.25	5
Matriotti 0.3a	6/13/2017	1	185.5	30.08	9.8	92	119		"1,507.62"	5.86	7.9	23.45			0.1	"7,818.32"	274	-8.62	12.6	"2,450.52"	108.53	10
Matriotti 0.3a	7/18/2017	1	290.5	30.03	9.5	92	396		"1,497.32"	4.48	7.9	40.77			0.1	"9,289.84"	262	-8.67	13.8	"3,334.88"	77.45	6
Matriotti 0.3a	8/14/2017	1	252.8	29.98	9.5	90	507		"1,456.23"	3.67	7.9	29.99			0.1	"7,385.87"	270	-8.57	13.3	"2,008.65"	85.67	6
Matriotti 0.3a	9/19/2017	1	34	29.69	9.7	88	77		"1,764.41"	4.05	7.7	17.43			0.1	"8,903.26"	296	-8.52	10.6	"2,290.02"	82.52	8
Matriotti 0.3a	10/10/2017	1	30.3	29.81	10	88	42		"1,686.93"	3.25	8	11.13			0.1	"8,799.44"	296	-8.6	9.7	"2,138.68"	58.52	12
Matriotti 0.3a	11/13/2017	1	40.8	29.55	8.3	72	102		897.51	6.02	7.4	20.51			0.2	"8,441.91"	305	-8.3	8.5	"1,806.00"	67.82	8
Matriotti 0.3a	12/12/2017	1	42.3	30.43	10.3	80	10		"1,203.08"	5.54		14.35			0.1	"8,583.52"	300	-8.35	5.5	"1,664.40"	62.56	12
Matriotti 0.3a	1/8/2018	1	28.3	29.78	10.2	83	12		966.64	5.2		26.25			0.1	"8,662.82"	280	-8	6.6	"1,822.38"	57.35	8
Matriotti 0.3a	2/13/2018	1	59.4	30.15	12	94	33		"1,302.54"	4.41	7.9	22.72			0.1	"8,376.18"	289	-8.2	5.4	"2,084.98"	84.54	11
Matriotti 0.3a	3/13/2018	1	33.7	29.73	10.5	91	254		"1,429.65"	4.62	7.9	22.48			0.2	"7,791.24"	305	-8.31	8.6	"2,313.95"	74.51	9
Matriotti 0.3a	4/16/2018	1	29.2	29.54	10	86	208		851.05	3.17	7.8	27.71			0.1	"7,135.88"	282	-7.97	8.4	"1,728.94"	52.38	10
Matriotti 0.3a	5/15/2018	1	5.7	29.9	9.4	87	106		"1,539.77"	5.17	7.4	19.18			0.1	"7,506.20"	282	-8.42	11.8	"2,214.32"	66.07	12
Matriotti 0.3a	6/12/2018	1	19.4	30.09	10.1	90	340		"1,426.30"	4.08	7.8	22.92			0.1	"7,295.03"	270	-8.44	10.3	"1,867.50"	62.45	9
Matriotti 0.3a	7/10/2018	1	26.2	30.21	9.4	88	150		"1,693.60"	4.79	7.8	24.19			0.1	"8,070.97"	283	-8.56	12.7	"2,368.16"	48.58	7
Matriotti 0.3a	8/13/2018	1	196.8	30.06	9.5	92	576		"1,614.19"	4.7	7.7	29.78			0.1	"7,917.97"	275	-8.55	13.7	"2,403.92"	121.59	6
Matriotti 0.3a	9/11/2018	1	26	29.9	9.2	86	267		"1,659.59"	4.43	7.9	14.28			0.1	"8,727.68"	297	-8.54	12	"2,249.19"	38.93	6
Matriotti 0.3a	10/9/2018	1	38.9	29.88	9	81	236		"1,485.92"	4.68	7.7	25.66			0.2	"8,862.48"	311	-8.45	10.9	"2,118.58"	46.18	5
Matriotti 0.3a	11/13/2018	1	22.6	30.3	10.1	82	50		"1,424.95"	3.79	7.6	11			0.2	"8,804.17"	305	-8.45	6.9	"1,892.95"	34.69	5
Matriotti 0.3a	12/11/2018	1	47.3	29.68	9.9	82	2		"1,347.48"	8.5		14.98			0.1	"8,875.55"	296	-8.45	7	"1,941.22"	37.9	7
Matriotti 0.3a	1/7/2019	1	21.8	29.95	10.5	84	76		"1,156.04"	5.3	7.3	21.77			0.1	"8,391.58"	290	-8.13	5.9	"1,977.19"	77.42	12
Matriotti 0.3a	2/26/2019	1	25.4	30.15	12.6	96	42		"1,149.99"	4.87		28.94			0.1	"7,881.88"	260	-7.92	3.9	"2,083.24"	80.83	12
Matriotti 0.3a	3/12/2019	1	28.5	29.84	12	98	252		"1,115.65"	3.63	7.8	29.16			0.1	"7,970.10"	286	-8.25	6.7	"1,801.25"	55.26	7
